item,ds,y
85099F,2011-01-12,3
85099F,2011-01-13,311
85099F,2011-01-14,21
85099F,2011-01-16,3
85099F,2011-01-17,25
85099F,2011-01-18,5
85099F,2011-01-19,22
85099F,2011-01-20,12
85099F,2011-01-21,104
85099F,2011-01-23,101
85099F,2011-01-24,10
85099F,2011-01-25,50
85099F,2011-01-26,21
85099F,2011-01-27,10
85099F,2011-01-30,2
85099F,2011-01-31,20
85099F,2011-02-01,109
85099F,2011-02-02,120
85099F,2011-02-03,8
85099F,2011-02-04,104
85099F,2011-02-06,20
85099F,2011-02-07,30
85099F,2011-02-08,27
85099F,2011-02-09,3
85099F,2011-02-10,10
85099F,2011-02-14,210
85099F,2011-02-15,3
85099F,2011-02-16,11
85099F,2011-02-17,4
85099F,2011-02-20,20
85099F,2011-02-21,100
85099F,2011-02-22,115
85099F,2011-02-24,11
85099F,2011-02-25,50
85099F,2011-02-28,67
85099F,2011-03-01,43
85099F,2011-03-02,42
85099F,2011-03-03,30
85099F,2011-03-04,51
85099F,2011-03-06,53
85099F,2011-03-07,226
85099F,2011-03-08,38
85099F,2011-03-09,12
85099F,2011-03-10,11
85099F,2011-03-11,112
85099F,2011-03-13,2
85099F,2011-03-14,13
85099F,2011-03-16,10
85099F,2011-03-17,936
85099F,2011-03-18,20
85099F,2011-03-20,33
85099F,2011-03-21,10
85099F,2011-03-22,14
85099F,2011-03-23,133
85099F,2011-03-24,168
85099F,2011-03-25,351
85099F,2011-03-28,122
85099F,2011-03-29,272
85099F,2011-03-30,110
85099F,2011-03-31,228
85099F,2011-04-01,10
85099F,2011-04-04,76
85099F,2011-04-05,100
85099F,2011-04-06,10
85099F,2011-04-07,36
85099F,2011-04-08,40
85099F,2011-04-10,4
85099F,2011-04-12,20
85099F,2011-04-13,10
85099F,2011-04-14,136
85099F,2011-04-18,6
85099F,2011-04-27,201
85099F,2011-05-09,40
85099F,2011-05-10,130
85099F,2011-05-11,14
85099F,2011-05-12,14
85099F,2011-05-13,230
85099F,2011-05-16,45
85099F,2011-05-17,11
85099F,2011-05-18,21
85099F,2011-05-19,44
85099F,2011-05-20,10
85099F,2011-05-22,12
85099F,2011-05-23,149
85099F,2011-05-24,37
85099F,2011-05-25,202
85099F,2011-05-26,23
85099F,2011-05-27,12
85099F,2011-05-31,17
85099F,2011-06-01,4
85099F,2011-06-02,240
85099F,2011-06-03,6
85099F,2011-06-05,140
85099F,2011-06-06,113
85099F,2011-06-07,149
85099F,2011-06-08,31
85099F,2011-06-09,33
85099F,2011-06-10,102
85099F,2011-06-12,5
85099F,2011-06-13,30
85099F,2011-06-14,3
85099F,2011-06-15,50
85099F,2011-06-16,11
85099F,2011-06-17,20
85099F,2011-06-19,120
85099F,2011-06-20,412
85099F,2011-06-21,44
85099F,2011-06-22,32
85099F,2011-06-23,16
85099F,2011-06-24,101
85099F,2011-06-27,112
85099F,2011-06-28,141
85099F,2011-06-29,64
85099F,2011-06-30,31
85099F,2011-07-03,4
85099F,2011-07-04,9
85099F,2011-07-05,138
85099F,2011-07-06,16
85099F,2011-07-07,336
85099F,2011-07-08,11
85099F,2011-07-10,3
85099F,2011-07-11,4
85099F,2011-07-12,1
85099F,2011-07-13,10
85099F,2011-07-17,14
85099F,2011-07-18,29
85099F,2011-07-19,10
85099F,2011-07-20,51
85099F,2011-07-21,14
85099F,2011-07-22,25
85099F,2011-07-24,11
85099F,2011-07-25,23
85099F,2011-07-26,203
85099F,2011-07-27,41
85099F,2011-07-28,121
85099F,2011-07-29,32
85099F,2011-07-31,14
85099F,2011-08-01,15
85099F,2011-08-02,41
85099F,2011-08-03,42
85099F,2011-08-04,322
85099F,2011-08-05,115
85099F,2011-08-07,12
85099F,2011-08-08,12
85099F,2011-08-09,30
85099F,2011-08-10,232
85099F,2011-08-11,31
85099F,2011-08-12,2
85099F,2011-08-14,13
85099F,2011-08-15,33
85099F,2011-08-17,133
85099F,2011-08-18,150
85099F,2011-08-19,10
85099F,2011-08-21,2
85099F,2011-08-22,66
85099F,2011-08-23,20
85099F,2011-08-24,720
85099F,2011-08-25,30
85099F,2011-08-26,30
85099F,2011-08-28,6
85099F,2011-08-30,19
85099F,2011-08-31,100
85099F,2011-09-01,146
85099F,2011-09-02,2
85099F,2011-09-04,11
85099F,2011-09-05,15
85099F,2011-09-06,20
85099F,2011-09-07,121
85099F,2011-09-08,25
85099F,2011-09-09,6
85099F,2011-09-11,2
85099F,2011-09-12,1
85099F,2011-09-13,31
85099F,2011-09-15,144
85099F,2011-09-16,21
85099F,2011-09-18,105
85099F,2011-09-19,14
85099F,2011-09-20,20
85099F,2011-09-21,210
85099F,2011-09-22,65
85099F,2011-09-23,250
85099F,2011-09-25,20
85099F,2011-09-27,12
85099F,2011-09-28,35
85099F,2011-09-29,144
85099F,2011-09-30,10
85099F,2011-10-02,5
85099F,2011-10-03,12
85099F,2011-10-04,11
85099F,2011-10-05,111
85099F,2011-10-06,831
85099F,2011-10-07,206
85099F,2011-10-09,1
85099F,2011-10-10,5
85099F,2011-10-11,113
85099F,2011-10-12,13
85099F,2011-10-13,25
85099F,2011-10-14,15
85099F,2011-10-17,233
85099F,2011-10-18,39
85099F,2011-10-19,11
85099F,2011-10-20,148
85099F,2011-10-23,2
85099F,2011-10-24,6
85099F,2011-10-25,12
85099F,2011-10-27,1
85099F,2011-10-28,11
85099F,2011-10-31,25
85099F,2011-11-01,124
85099F,2011-11-02,20
85099F,2011-11-03,1
85099F,2011-11-06,33
85099F,2011-11-07,35
85099F,2011-11-08,13
85099F,2011-11-09,246
85099F,2011-11-10,3
85099F,2011-11-11,12
85099F,2011-11-13,2
85099F,2011-11-14,100
85099F,2011-11-15,1
85099F,2011-11-16,39
85099F,2011-11-17,32
85099F,2011-11-18,22
85099F,2011-11-20,2
85099F,2011-11-21,3
85099F,2011-11-22,11
85099F,2011-11-23,2
85099F,2011-11-24,22
85099F,2011-11-25,10
85099F,2011-11-27,4
85099F,2011-11-28,12
85099F,2011-11-29,34
85099F,2011-11-30,125
85099F,2011-12-01,42
85099F,2011-12-02,221
85099F,2011-12-04,2
85099F,2011-12-05,1
85099F,2011-12-06,6
85099F,2011-12-07,20
85099F,2011-12-08,12
85123A,2010-12-01,454
85123A,2010-12-02,309
85123A,2010-12-03,25
85123A,2010-12-05,198
85123A,2010-12-06,161
85123A,2010-12-07,331
85123A,2010-12-08,151
85123A,2010-12-09,195
85123A,2010-12-10,165
85123A,2010-12-12,42
85123A,2010-12-13,337
85123A,2010-12-14,185
85123A,2010-12-15,112
85123A,2010-12-16,790
85123A,2010-12-17,58
85123A,2010-12-19,42
85123A,2010-12-20,85
85123A,2010-12-21,41
85123A,2010-12-22,25
85123A,2010-12-23,47
85123A,2011-01-04,67
85123A,2011-01-05,304
85123A,2011-01-06,171
85123A,2011-01-07,334
85123A,2011-01-09,97
85123A,2011-01-10,12
85123A,2011-01-11,3114
85123A,2011-01-12,83
85123A,2011-01-13,8
85123A,2011-01-14,89
85123A,2011-01-16,23
85123A,2011-01-17,220
85123A,2011-01-18,18
85123A,2011-01-19,271
85123A,2011-01-20,42
85123A,2011-01-21,63
85123A,2011-01-23,47
85123A,2011-01-24,11
85123A,2011-01-25,92
85123A,2011-01-26,183
85123A,2011-01-27,64
85123A,2011-01-28,68
85123A,2011-01-30,123
85123A,2011-01-31,29
85123A,2011-02-01,195
85123A,2011-02-02,222
85123A,2011-02-03,63
85123A,2011-02-04,42
85123A,2011-02-06,35
85123A,2011-02-07,69
85123A,2011-02-08,153
85123A,2011-02-09,14
85123A,2011-02-10,66
85123A,2011-02-11,209
85123A,2011-02-13,6
85123A,2011-02-14,66
85123A,2011-02-15,12
85123A,2011-02-16,203
85123A,2011-02-17,50
85123A,2011-02-18,6
85123A,2011-02-20,28
85123A,2011-02-21,23
85123A,2011-02-22,96
85123A,2011-02-23,116
85123A,2011-02-24,99
85123A,2011-02-25,40
85123A,2011-02-27,27
85123A,2011-02-28,37
85123A,2011-03-01,86
85123A,2011-03-02,33
85123A,2011-03-03,96
85123A,2011-03-04,27
85123A,2011-03-06,101
85123A,2011-03-07,26
85123A,2011-03-08,145
85123A,2011-03-09,98
85123A,2011-03-10,57
85123A,2011-03-11,125
85123A,2011-03-13,3
85123A,2011-03-14,19
85123A,2011-03-15,114
85123A,2011-03-16,141
85123A,2011-03-17,87
85123A,2011-03-18,57
85123A,2011-03-20,47
85123A,2011-03-21,38
85123A,2011-03-22,84
85123A,2011-03-23,83
85123A,2011-03-24,52
85123A,2011-03-25,31
85123A,2011-03-27,77
85123A,2011-03-28,44
85123A,2011-03-29,185
85123A,2011-03-30,68
85123A,2011-03-31,75
85123A,2011-04-01,133
85123A,2011-04-03,77
85123A,2011-04-04,66
85123A,2011-04-05,51
85123A,2011-04-06,65
85123A,2011-04-07,50
85123A,2011-04-08,68
85123A,2011-04-10,74
85123A,2011-04-11,45
85123A,2011-04-12,198
85123A,2011-04-13,73
85123A,2011-04-14,127
85123A,2011-04-15,8
85123A,2011-04-17,23
85123A,2011-04-18,2102
85123A,2011-04-19,110
85123A,2011-04-20,73
85123A,2011-04-21,137
85123A,2011-04-26,179
85123A,2011-04-27,73
85123A,2011-04-28,111
85123A,2011-05-01,12
85123A,2011-05-03,317
85123A,2011-05-04,85
85123A,2011-05-05,421
85123A,2011-05-06,179
85123A,2011-05-08,142
85123A,2011-05-09,216
85123A,2011-05-10,142
85123A,2011-05-11,120
85123A,2011-05-12,227
85123A,2011-05-13,25
85123A,2011-05-15,143
85123A,2011-05-16,201
85123A,2011-05-17,156
85123A,2011-05-18,73
85123A,2011-05-19,108
85123A,2011-05-20,92
85123A,2011-05-22,153
85123A,2011-05-23,113
85123A,2011-05-24,144
85123A,2011-05-25,68
85123A,2011-05-26,653
85123A,2011-05-27,22
85123A,2011-05-29,26
85123A,2011-05-31,168
85123A,2011-06-01,29
85123A,2011-06-02,353
85123A,2011-06-03,29
85123A,2011-06-05,49
85123A,2011-06-06,108
85123A,2011-06-07,56
85123A,2011-06-08,109
85123A,2011-06-09,4015
85123A,2011-06-10,68
85123A,2011-06-12,33
85123A,2011-06-13,17
85123A,2011-06-14,50
85123A,2011-06-15,118
85123A,2011-06-16,42
85123A,2011-06-17,15
85123A,2011-06-19,147
85123A,2011-06-20,29
85123A,2011-06-21,13
85123A,2011-06-22,18
85123A,2011-06-23,106
85123A,2011-06-24,38
85123A,2011-06-26,32
85123A,2011-06-27,66
85123A,2011-06-28,13
85123A,2011-06-29,77
85123A,2011-06-30,46
85123A,2011-07-01,39
85123A,2011-07-03,18
85123A,2011-07-04,8
85123A,2011-07-05,134
85123A,2011-07-06,5
85123A,2011-07-07,59
85123A,2011-07-08,32
85123A,2011-07-10,20
85123A,2011-07-11,81
85123A,2011-07-12,786
85123A,2011-07-13,58
85123A,2011-07-14,224
85123A,2011-07-15,23
85123A,2011-07-17,23
85123A,2011-07-18,114
85123A,2011-07-19,157
85123A,2011-07-20,104
85123A,2011-07-21,52
85123A,2011-07-22,132
85123A,2011-07-24,160
85123A,2011-07-25,43
85123A,2011-07-26,8
85123A,2011-07-27,58
85123A,2011-07-28,490
85123A,2011-07-29,74
85123A,2011-07-31,107
85123A,2011-08-01,61
85123A,2011-08-02,32
85123A,2011-08-03,91
85123A,2011-08-04,130
85123A,2011-08-05,38
85123A,2011-08-07,89
85123A,2011-08-08,73
85123A,2011-08-09,121
85123A,2011-08-10,132
85123A,2011-08-11,60
85123A,2011-08-12,28
85123A,2011-08-14,52
85123A,2011-08-15,104
85123A,2011-08-16,87
85123A,2011-08-17,69
85123A,2011-08-18,15
85123A,2011-08-19,6
85123A,2011-08-21,15
85123A,2011-08-22,420
85123A,2011-08-23,122
85123A,2011-08-24,58
85123A,2011-08-25,107
85123A,2011-08-26,24
85123A,2011-08-28,42
85123A,2011-08-30,63
85123A,2011-08-31,37
85123A,2011-09-01,112
85123A,2011-09-02,166
85123A,2011-09-04,16
85123A,2011-09-05,95
85123A,2011-09-06,184
85123A,2011-09-07,16
85123A,2011-09-08,27
85123A,2011-09-09,29
85123A,2011-09-11,89
85123A,2011-09-12,117
85123A,2011-09-13,131
85123A,2011-09-14,85
85123A,2011-09-15,144
85123A,2011-09-16,100
85123A,2011-09-18,81
85123A,2011-09-19,42
85123A,2011-09-20,398
85123A,2011-09-21,11
85123A,2011-09-22,58
85123A,2011-09-23,127
85123A,2011-09-25,69
85123A,2011-09-26,48
85123A,2011-09-27,17
85123A,2011-09-28,125
85123A,2011-09-29,80
85123A,2011-09-30,111
85123A,2011-10-02,21
85123A,2011-10-03,23
85123A,2011-10-04,20
85123A,2011-10-05,49
85123A,2011-10-06,13
85123A,2011-10-07,34
85123A,2011-10-09,26
85123A,2011-10-10,123
85123A,2011-10-11,46
85123A,2011-10-12,25
85123A,2011-10-13,243
85123A,2011-10-14,187
85123A,2011-10-16,55
85123A,2011-10-17,69
85123A,2011-10-18,21
85123A,2011-10-19,39
85123A,2011-10-20,26
85123A,2011-10-21,13
85123A,2011-10-23,63
85123A,2011-10-24,76
85123A,2011-10-25,16
85123A,2011-10-26,17
85123A,2011-10-27,117
85123A,2011-10-28,90
85123A,2011-10-30,128
85123A,2011-10-31,149
85123A,2011-11-01,39
85123A,2011-11-02,80
85123A,2011-11-03,1265
85123A,2011-11-04,85
85123A,2011-11-06,86
85123A,2011-11-07,95
85123A,2011-11-08,97
85123A,2011-11-09,113
85123A,2011-11-10,71
85123A,2011-11-11,134
85123A,2011-11-13,65
85123A,2011-11-14,380
85123A,2011-11-15,457
85123A,2011-11-16,157
85123A,2011-11-17,102
85123A,2011-11-18,125
85123A,2011-11-20,101
85123A,2011-11-21,36
85123A,2011-11-22,253
85123A,2011-11-23,248
85123A,2011-11-24,131
85123A,2011-11-25,222
85123A,2011-11-27,8
85123A,2011-11-28,133
85123A,2011-11-29,116
85123A,2011-11-30,311
85123A,2011-12-01,41
85123A,2011-12-02,117
85123A,2011-12-04,8
85123A,2011-12-05,298
85123A,2011-12-06,39
85123A,2011-12-07,200
85123A,2011-12-08,108
85123A,2011-12-09,4
