ds,meter,y
2010-09-27,sub_metering_3,0.0
2010-09-28,sub_metering_3,902.0
2010-09-29,sub_metering_3,13047.0
2010-09-30,sub_metering_3,7988.0
2010-10-01,sub_metering_3,11307.0
2010-10-02,sub_metering_3,13532.0
2010-10-03,sub_metering_3,7738.0
2010-10-04,sub_metering_3,8252.0
2010-10-05,sub_metering_3,12037.0
2010-10-06,sub_metering_3,8055.0
2010-10-07,sub_metering_3,12666.0
2010-10-08,sub_metering_3,9927.0
2010-10-09,sub_metering_3,13132.0
2010-10-10,sub_metering_3,10297.0
2010-10-11,sub_metering_3,8734.0
2010-10-12,sub_metering_3,9812.0
2010-10-13,sub_metering_3,16593.0
2010-10-14,sub_metering_3,14239.0
2010-10-15,sub_metering_3,10786.0
2010-10-16,sub_metering_3,7656.0
2010-10-17,sub_metering_3,4681.0
2010-10-18,sub_metering_3,16382.0
2010-10-19,sub_metering_3,9461.0
2010-10-20,sub_metering_3,10330.0
2010-10-21,sub_metering_3,6757.0
2010-10-22,sub_metering_3,12697.0
2010-10-23,sub_metering_3,13465.0
2010-10-24,sub_metering_3,13237.0
2010-10-25,sub_metering_3,6748.0
2010-10-26,sub_metering_3,4989.0
2010-10-27,sub_metering_3,8269.0
2010-10-28,sub_metering_3,9087.0
2010-10-29,sub_metering_3,3911.0
2010-10-30,sub_metering_3,15303.0
2010-10-31,sub_metering_3,5589.0
2010-11-01,sub_metering_3,8746.0
2010-11-02,sub_metering_3,5784.0
2010-11-03,sub_metering_3,6529.0
2010-11-04,sub_metering_3,10286.0
2010-11-05,sub_metering_3,12610.0
2010-11-06,sub_metering_3,9803.0
2010-11-07,sub_metering_3,6943.0
2010-11-08,sub_metering_3,13038.0
2010-11-09,sub_metering_3,12500.0
2010-11-10,sub_metering_3,13308.0
2010-11-11,sub_metering_3,6259.0
2010-11-12,sub_metering_3,10308.0
2010-11-13,sub_metering_3,13853.0
2010-11-14,sub_metering_3,8758.0
2010-11-15,sub_metering_3,8918.0
2010-11-16,sub_metering_3,7949.0
2010-11-17,sub_metering_3,8915.0
2010-11-18,sub_metering_3,9449.0
2010-11-19,sub_metering_3,11914.0
2010-11-20,sub_metering_3,11433.0
2010-11-21,sub_metering_3,4778.0
2010-11-22,sub_metering_3,10136.0
2010-11-23,sub_metering_3,7611.0
2010-11-24,sub_metering_3,12224.0
2010-11-25,sub_metering_3,5072.0
2010-11-26,sub_metering_3,9989.0
